age,education,marital_status,income,expenditure,days,children,wines,fruits,meat,fish,sweets,gold
51,Undergraduate,Married,32632.0,576,881,0,63,151,137,153,19,53
46,Postgraduate,Single,38236.0,88,467,2,58,0,18,2,0,10
35,Postgraduate,Married,36781.0,63,265,1,29,1,17,0,3,13
30,Postgraduate,Single,31385.0,27,756,1,3,2,12,0,1,9
30,Postgraduate,Married,24570.0,193,672,1,28,34,62,11,14,44
40,Postgraduate,Divorced,25509.0,101,834,1,40,3,30,10,7,11
63,Postgraduate,Married,94642.0,2211,322,0,879,143,797,106,143,143
52,Postgraduate,Married,58646.0,140,569,1,62,1,44,6,5,22
39,Postgraduate,Single,53201.0,415,687,2,280,7,81,20,0,27
57,Postgraduate,Married,21994.0,22,737,1,9,0,6,3,1,3
36,Postgraduate,Married,57113.0,263,693,2,182,4,33,0,2,42
23,Postgraduate,Married,51373.0,393,557,0,83,2,101,64,26,117
28,Postgraduate,Married,23477.0,147,436,1,38,15,54,3,8,29
58,Postgraduate,Married,58116.0,443,262,1,228,19,130,4,11,51
51,Postgraduate,Divorced,72968.0,1958,380,0,1092,37,592,145,37,55
43,Postgraduate,Married,39791.0,174,643,1,85,15,27,13,13,21
67,Postgraduate,Single,91712.0,2217,440,0,1276,24,746,94,29,48
56,Postgraduate,Single,94472.0,1691,272,1,1017,33,417,108,100,16
54,Postgraduate,Married,13672.0,25,623,2,6,2,9,2,1,5
34,Undergraduate,Married,96547.0,809,222,0,448,21,125,52,101,62
39,Postgraduate,Married,79205.0,895,854,0,504,23,117,179,28,44
39,Postgraduate,Married,56559.0,484,736,1,226,22,133,41,31,31
41,Postgraduate,Married,32644.0,413,714,1,239,3,141,0,7,23
34,Undergraduate,Single,67506.0,331,363,1,90,38,67,33,36,67
44,Postgraduate,Single,24206.0,25,663,1,7,2,8,3,2,3
47,Postgraduate,Divorced,28420.0,13,372,1,4,2,5,2,0,0
44,Postgraduate,Married,22979.0,115,846,1,16,17,19,20,21,22
48,Postgraduate,Single,33279.0,16,202,0,10,3,3,0,0,0
42,Postgraduate,Single,46423.0,92,469,2,68,0,16,0,0,8
37,Postgraduate,Married,30368.0,52,419,1,35,0,13,2,0,2
44,Postgraduate,Married,63684.0,1464,765,1,575,80,428,208,93,80
50,Postgraduate,Divorced,41638.0,441,686,1,315,0,31,4,0,91
55,Postgraduate,Divorced,68805.0,283,470,1,182,2,49,17,13,20
48,Postgraduate,Married,65814.0,747,304,1,561,14,113,10,14,35
56,Postgraduate,Divorced,71964.0,1870,590,0,587,51,932,180,34,86
28,Postgraduate,Single,39146.0,165,685,1,94,1,33,13,12,12
37,Postgraduate,Married,96876.0,1941,512,0,908,43,735,40,194,21
33,Undergraduate,Married,34445.0,839,703,0,228,122,122,208,129,30
56,Postgraduate,Single,68281.0,1655,876,0,995,112,417,42,48,41
39,Undergraduate,Married,37284.0,23,642,2,11,1,2,2,1,6
31,Postgraduate,Married,36790.0,66,670,0,3,3,14,15,21,10
47,Postgraduate,Married,27943.0,37,625,2,12,1,16,4,1,3
63,Postgraduate,Divorced,22263.0,21,276,2,17,0,2,0,0,2
42,Postgraduate,Married,30261.0,22,827,3,8,0,5,0,3,6
36,Postgraduate,Married,28587.0,78,322,1,22,4,17,12,10,13
32,Postgraduate,Married,43815.0,79,635,1,14,10,29,4,7,15
58,Postgraduate,Married,48195.0,265,344,2,106,27,68,52,7,5
62,Postgraduate,Married,77027.0,1175,329,1,820,57,242,45,0,11
49,Postgraduate,Married,71322.0,1305,683,1,753,43,226,69,10,204
35,Postgraduate,Married,32765.0,46,311,1,13,3,17,7,3,3
49,Postgraduate,Married,29672.0,25,659,2,9,1,3,0,4,8
61,Postgraduate,Divorced,23272.0,46,440,0,19,3,6,4,2,12
65,Postgraduate,Married,49912.0,874,845,1,520,8,223,32,49,42
29,Undergraduate,Married,7500.0,100,882,1,5,17,17,13,14,34
67,Postgraduate,Widow,68117.0,930,661,1,618,44,215,0,17,36
59,Postgraduate,Married,67225.0,868,400,1,315,35,322,46,7,143
38,Postgraduate,Married,17649.0,45,414,1,15,1,23,0,5,1
39,Postgraduate,Married,55914.0,1260,611,1,384,60,364,119,101,232
30,Postgraduate,Married,40059.0,414,459,1,110,29,92,28,10,145
64,Postgraduate,Married,60905.0,392,391,1,208,17,76,36,17,38
37,Postgraduate,Married,75330.0,1109,818,2,555,82,257,93,61,61
63,Postgraduate,Single,60689.0,639,578,1,240,90,216,63,6,24
30,Postgraduate,Married,38680.0,79,643,1,11,0,36,15,5,12
32,Postgraduate,Married,61416.0,1665,691,0,848,154,323,201,61,78
23,Postgraduate,Single,49767.0,692,608,0,202,47,197,55,42,149
44,Postgraduate,Single,83273.0,1392,827,3,433,89,650,16,102,102
33,Postgraduate,Married,29009.0,44,397,1,6,6,15,10,5,2
35,Postgraduate,Married,45057.0,50,395,1,37,0,7,3,0,3
43,Postgraduate,Married,37150.0,467,841,1,167,37,64,49,34,116
44,Postgraduate,Single,43020.0,223,396,1,45,7,99,4,25,43
55,Postgraduate,Married,53154.0,158,205,1,129,0,21,0,1,7
41,Postgraduate,Married,65308.0,1211,476,0,713,0,264,120,80,34
44,Postgraduate,Single,76467.0,1575,866,1,676,161,426,210,44,58
67,Undergraduate,Married,81044.0,1208,369,0,450,26,535,73,98,26
63,Postgraduate,Married,32871.0,43,662,2,22,2,12,0,2,5
39,Postgraduate,Single,55801.0,527,465,2,367,4,51,6,4,95
55,Postgraduate,Widow,76320.0,932,192,1,526,35,214,69,53,35
59,Postgraduate,Single,36927.0,71,212,2,51,0,16,0,0,4
61,Postgraduate,Married,48794.0,54,188,2,25,0,11,3,0,15
49,Postgraduate,Single,23478.0,129,652,0,28,6,27,12,17,39
41,Postgraduate,Divorced,71128.0,1615,816,1,958,159,447,20,0,31
38,Postgraduate,Divorced,70179.0,1034,528,1,532,88,168,69,44,133
64,Postgraduate,Married,59462.0,1088,725,1,724,17,143,0,8,196
45,Postgraduate,Married,38361.0,137,369,1,39,0,56,20,8,14
32,Postgraduate,Married,70038.0,1244,432,0,587,54,348,71,54,130
36,Postgraduate,Married,42554.0,41,718,2,29,1,11,0,0,0
40,Postgraduate,Married,67445.0,1174,871,1,757,80,217,29,80,11
63,Postgraduate,Widow,67046.0,993,724,1,544,35,133,23,151,107
66,Postgraduate,Married,42192.0,100,481,0,40,15,15,17,6,7
62,Postgraduate,Married,77610.0,1680,793,1,1245,33,332,21,33,16
30,Postgraduate,Married,31761.0,98,270,1,19,1,20,16,14,28
35,Postgraduate,Married,34350.0,48,438,1,16,3,15,2,1,11
65,Postgraduate,Married,54591.0,519,513,1,376,4,94,12,9,24
58,Postgraduate,Married,71866.0,715,371,1,184,178,178,103,39,33
45,Postgraduate,Married,25293.0,37,472,1,15,0,11,0,2,9
27,Postgraduate,Single,42000.0,653,720,0,124,83,267,85,59,35
31,Postgraduate,Married,69520.0,1455,542,0,627,120,414,121,80,93
44,Postgraduate,Divorced,64713.0,602,327,1,180,60,241,13,54,54
37,Postgraduate,Married,27889.0,26,544,1,14,0,4,0,0,8
54,Undergraduate,Widow,22123.0,102,279,0,3,3,24,34,7,31
41,Postgraduate,Married,27803.0,176,857,1,8,26,46,38,9,49
54,Postgraduate,Married,51651.0,433,784,1,293,6,23,13,6,92
26,Postgraduate,Married,68487.0,1366,717,0,758,12,385,33,89,89
45,Postgraduate,Married,56796.0,1001,683,1,656,38,161,62,47,37
22,Undergraduate,Married,87000.0,961,746,0,196,25,607,67,17,49
55,Postgraduate,Married,79823.0,1518,275,1,835,73,380,114,73,43
34,Postgraduate,Single,30828.0,56,453,1,16,11,15,2,0,12
43,Postgraduate,Married,34109.0,22,420,1,9,1,5,2,1,4
40,Postgraduate,Divorced,53367.0,400,487,2,229,7,140,10,3,11
45,Undergraduate,Married,22390.0,26,436,0,0,1,4,15,1,5
38,Postgraduate,Married,71322.0,350,243,1,121,24,124,24,15,42
21,Postgraduate,Single,79244.0,1216,742,0,471,102,125,212,61,245
65,Postgraduate,Married,49912.0,874,845,1,520,8,223,32,49,42
64,Postgraduate,Married,48699.0,40,589,2,26,1,10,2,0,1
39,Postgraduate,Married,80144.0,1367,457,0,240,132,445,250,192,108
58,Postgraduate,Single,54252.0,264,582,2,178,4,26,8,4,44
38,Postgraduate,Married,81929.0,2053,823,1,1486,55,278,49,0,185
39,Postgraduate,Married,76068.0,1376,762,1,1115,12,128,33,12,76
38,Postgraduate,Married,53204.0,45,286,2,29,0,8,2,0,6
65,Postgraduate,Married,67911.0,976,223,1,529,0,356,63,28,0
30,Undergraduate,Married,14796.0,51,835,1,13,3,8,7,4,16
40,Postgraduate,Married,78128.0,1264,315,1,934,24,230,16,24,36
42,Undergraduate,Married,14188.0,75,671,0,2,7,11,16,12,27
28,Undergraduate,Married,20425.0,57,793,1,4,12,5,3,16,17
52,Postgraduate,Married,58646.0,140,569,1,62,1,44,6,5,22
44,Postgraduate,Divorced,72967.0,497,746,1,158,35,179,0,0,125
65,Postgraduate,Married,48150.0,266,571,1,173,2,39,3,2,47
53,Postgraduate,Single,82332.0,2006,835,0,830,59,968,51,79,19
59,Postgraduate,Widow,58275.0,615,577,2,189,10,253,56,43,64
33,Postgraduate,Married,44953.0,1021,740,0,728,17,133,11,8,124
61,Postgraduate,Married,34587.0,22,229,2,7,2,9,2,0,2
40,Postgraduate,Married,43018.0,133,425,1,35,4,17,7,6,64
60,Postgraduate,Married,45736.0,437,525,1,188,3,180,20,3,43
45,Postgraduate,Married,66476.0,1013,392,1,742,28,152,25,9,57
33,Undergraduate,Married,27733.0,57,492,1,0,7,5,26,2,17
62,Postgraduate,Married,69805.0,1038,344,1,750,71,174,13,10,20
52,Postgraduate,Single,72217.0,1573,630,0,816,42,450,55,56,154
43,Postgraduate,Divorced,25818.0,28,804,1,5,2,8,2,2,9
38,Postgraduate,Married,37509.0,123,840,1,37,5,56,12,8,5
38,Undergraduate,Married,25176.0,13,508,2,4,0,4,0,0,5
34,Postgraduate,Married,43586.0,132,853,1,99,2,11,4,0,16
58,Undergraduate,Married,53230.0,732,880,1,176,72,98,136,21,229
57,Postgraduate,Married,50116.0,66,194,2,54,0,10,0,0,2
42,Postgraduate,Married,84906.0,1631,453,0,997,15,414,99,30,76
48,Postgraduate,Married,61286.0,608,516,1,356,0,107,19,9,117
28,Postgraduate,Married,82333.0,1822,641,0,1311,0,359,46,89,17
49,Postgraduate,Married,65220.0,1282,849,0,890,63,292,0,25,12
40,Postgraduate,Married,33590.0,8,423,3,4,0,2,0,0,2
38,Postgraduate,Divorced,30992.0,43,618,1,17,0,14,7,3,2
38,Postgraduate,Single,72309.0,1931,660,0,960,0,883,50,38,0
65,Postgraduate,Married,156924.0,8,489,0,2,1,2,1,1,1
34,Undergraduate,Married,16005.0,103,869,1,1,3,2,20,30,47
57,Postgraduate,Single,65487.0,1169,355,0,240,67,500,199,0,163
49,Postgraduate,Married,58692.0,395,269,1,301,11,61,4,7,11
45,Postgraduate,Widow,40590.0,258,455,2,154,0,50,6,11,37
44,Postgraduate,Single,20587.0,25,234,1,2,3,6,4,1,9
60,Postgraduate,Divorced,62637.0,185,305,1,104,12,48,4,12,5
48,Postgraduate,Divorced,29435.0,180,877,2,70,3,37,4,2,64
40,Postgraduate,Divorced,19346.0,22,335,1,2,0,9,3,6,2
43,Postgraduate,Married,35788.0,44,342,2,23,2,11,3,1,4
46,Postgraduate,Divorced,36997.0,94,698,2,43,4,12,8,0,27
57,Postgraduate,Married,23539.0,81,306,0,4,24,11,16,1,25
41,Postgraduate,Single,65333.0,798,348,1,654,7,92,0,15,30
57,Postgraduate,Single,78499.0,1334,403,0,912,72,170,47,36,97
43,Postgraduate,Married,29732.0,38,281,1,25,0,8,0,1,4
54,Postgraduate,Married,41275.0,61,282,3,24,4,22,0,2,9
41,Postgraduate,Married,63516.0,300,543,2,141,11,114,15,14,5
52,Postgraduate,Married,42769.0,88,445,1,71,0,13,3,1,0
56,Postgraduate,Married,49572.0,54,381,2,35,1,16,0,1,1
42,Postgraduate,Married,69209.0,1782,835,0,496,32,849,229,48,128
38,Postgraduate,Married,17148.0,68,337,1,9,9,11,13,10,16
45,Postgraduate,Widow,40590.0,258,455,2,154,0,50,6,11,37
38,Postgraduate,Married,30560.0,31,552,1,9,1,5,4,5,7
31,Undergraduate,Married,32146.0,66,233,1,26,3,23,4,7,3
50,Undergraduate,Divorced,41713.0,174,246,2,77,8,44,10,10,25
39,Postgraduate,Married,34176.0,28,343,1,11,2,7,4,2,2
59,Postgraduate,Married,58482.0,731,294,1,576,7,115,19,7,7
49,Postgraduate,Single,59686.0,274,340,1,89,15,89,34,42,5
50,Postgraduate,Married,60896.0,1701,811,1,1013,30,399,60,46,153
34,Postgraduate,Married,62994.0,312,302,1,224,12,48,4,12,12
57,Postgraduate,Married,47320.0,414,517,1,200,19,111,50,15,19
65,Undergraduate,Widow,74859.0,1565,576,0,570,73,614,133,102,73
22,Undergraduate,Single,15253.0,29,429,1,1,3,3,8,1,13
40,Postgraduate,Single,31560.0,94,555,1,62,1,20,4,0,7
60,Postgraduate,Divorced,72071.0,1338,685,1,531,69,300,150,138,150
24,Postgraduate,Single,91172.0,1092,644,0,162,28,818,0,28,56
30,Postgraduate,Married,90000.0,1479,373,0,675,144,133,94,192,241
33,Postgraduate,Single,41967.0,54,403,2,23,4,10,0,2,15
49,Postgraduate,Single,69263.0,568,301,1,492,5,32,13,5,21
44,Undergraduate,Divorced,65706.0,1199,551,0,918,10,129,13,0,129
39,Postgraduate,Married,60934.0,873,348,1,224,155,155,192,93,54
63,Postgraduate,Married,71965.0,1213,520,1,572,19,286,50,38,248
59,Postgraduate,Married,65210.0,731,296,1,626,0,70,0,7,28
39,Postgraduate,Married,79174.0,2043,719,0,1074,37,518,193,92,129
47,Postgraduate,Divorced,81380.0,1893,739,0,741,68,689,224,68,103
41,Postgraduate,Single,48432.0,424,804,1,322,3,50,4,3,42
43,Postgraduate,Married,52914.0,575,723,1,254,10,44,30,10,227
59,Postgraduate,Married,38946.0,257,433,1,116,6,82,6,6,41
40,Postgraduate,Married,26067.0,56,422,1,22,2,18,0,2,12
42,Postgraduate,Married,44325.0,542,664,1,516,0,21,0,0,5
50,Postgraduate,Married,42523.0,125,252,0,14,36,11,3,26,35
36,Undergraduate,Single,26487.0,69,590,1,2,8,10,12,14,23
57,Undergraduate,Married,53233.0,40,288,1,28,0,9,3,0,0
54,Postgraduate,Married,67716.0,1016,720,1,530,142,217,62,9,56
42,Postgraduate,Married,76234.0,907,328,1,519,50,167,130,0,41
58,Postgraduate,Married,84117.0,1566,234,0,611,76,749,59,45,26
57,Postgraduate,Married,65487.0,1169,355,0,240,67,500,199,0,163
42,Undergraduate,Married,25224.0,46,290,1,4,9,12,11,2,8
31,Postgraduate,Single,89616.0,1644,674,0,671,47,655,145,111,15
43,Postgraduate,Divorced,40851.0,59,678,2,23,1,7,0,4,24
67,Postgraduate,Married,27469.0,17,881,0,9,1,2,3,2,0
57,Undergraduate,Married,82347.0,1853,785,0,556,54,845,202,133,63
57,Postgraduate,Married,73803.0,1528,882,1,833,80,363,52,26,174
62,Postgraduate,Single,8820.0,35,649,2,12,0,13,4,2,4
40,Postgraduate,Single,43322.0,141,254,0,56,7,48,10,2,18
41,Postgraduate,Married,55593.0,546,497,1,293,8,124,11,4,106
60,Postgraduate,Married,50501.0,500,561,2,297,0,38,13,0,152
39,Postgraduate,Married,37085.0,61,188,2,39,1,16,2,0,3
24,Undergraduate,Single,16185.0,106,513,1,5,11,16,21,8,45
45,Postgraduate,Single,57731.0,704,768,1,266,21,300,65,8,44
41,Postgraduate,Single,48432.0,424,804,1,322,3,50,4,3,42
36,Postgraduate,Married,73807.0,849,728,1,366,124,156,71,78,54
24,Postgraduate,Married,18929.0,85,683,0,32,0,8,23,4,18
46,Postgraduate,Single,35893.0,199,807,2,158,0,23,0,0,18
34,Postgraduate,Married,61014.0,1147,872,1,269,129,495,182,43,29
60,Postgraduate,Married,32144.0,54,283,2,41,0,10,0,0,3
51,Undergraduate,Married,14918.0,43,754,1,3,3,3,15,4,15
51,Postgraduate,Divorced,45146.0,53,534,2,33,0,5,0,0,15
59,Undergraduate,Divorced,41769.0,521,686,1,302,29,131,32,0,27
33,Postgraduate,Married,88325.0,1623,329,0,519,71,860,93,27,53
64,Postgraduate,Divorced,38054.0,45,244,2,23,2,17,2,1,0
19,Undergraduate,Single,80617.0,1435,810,0,594,51,631,72,55,32
38,Postgraduate,Married,5305.0,32,519,1,12,4,7,1,3,5
60,Postgraduate,Married,36807.0,16,741,2,4,2,5,0,0,5
31,Postgraduate,Married,28427.0,52,650,1,18,3,19,3,3,6
66,Postgraduate,Widow,82032.0,1234,270,0,332,194,377,149,125,57
36,Postgraduate,Married,22775.0,15,560,1,5,1,8,0,0,1
29,Postgraduate,Married,40101.0,415,808,1,171,3,129,26,24,62
35,Postgraduate,Married,58025.0,470,400,1,270,31,88,11,48,22
32,Postgraduate,Single,75777.0,1438,545,0,712,26,538,69,13,80
35,Undergraduate,Married,7500.0,53,603,1,2,8,11,3,8,21
51,Postgraduate,Married,33562.0,51,189,3,21,12,12,0,3,3
44,Postgraduate,Single,57642.0,679,356,1,580,6,58,8,0,27
46,Postgraduate,Married,58554.0,586,826,2,368,24,68,38,0,88
35,Postgraduate,Married,63777.0,653,647,2,457,5,106,15,17,53
52,Postgraduate,Single,57967.0,468,668,1,229,7,137,4,0,91
42,Postgraduate,Married,24434.0,50,227,2,3,2,8,20,0,17
30,Postgraduate,Single,11012.0,84,655,1,24,3,26,7,1,23
44,Postgraduate,Single,44802.0,1049,862,0,853,10,143,13,10,20
28,Postgraduate,Single,26816.0,22,866,0,5,1,6,3,4,3
37,Postgraduate,Married,666666.0,62,577,1,9,14,18,8,1,12
40,Postgraduate,Married,34421.0,30,548,1,3,3,7,6,2,9
47,Postgraduate,Married,61223.0,1341,566,1,709,43,182,42,118,247
68,Postgraduate,Married,64014.0,444,204,3,406,0,30,0,0,8
33,Postgraduate,Divorced,56981.0,1241,340,0,908,48,217,32,12,24
58,Postgraduate,Married,69245.0,843,341,1,428,30,214,80,30,61
60,Postgraduate,Married,52869.0,172,807,2,84,3,61,2,1,21
